experiment_id,case,delegate_type,image_path,true_class,predicted_class,similarity_score
pre_b_centroid,pre_b,centroid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6298_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9012258220964199
pre_b_weighted,pre_b,weighted,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6298_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9397074646310115
pre_b_medoid,pre_b,medoid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6298_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9012258220964199
pre_b_average,pre_b,average,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1336_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9434666917429044
pre_b_centroid,pre_b,centroid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1336_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9366043322150348
pre_b_weighted,pre_b,weighted,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1336_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9434445822579456
pre_b_medoid,pre_b,medoid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1336_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9366043322150348
pre_b_average,pre_b,average,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1362_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.936582110753454
pre_b_centroid,pre_b,centroid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1362_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.928478037431245
pre_b_weighted,pre_b,weighted,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1362_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9370901691347734
pre_b_medoid,pre_b,medoid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1362_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.928478037431245
pre_b_average,pre_b,average,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1340_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9197966676083378
pre_b_centroid,pre_b,centroid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1340_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9034681357860329
pre_b_weighted,pre_b,weighted,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1340_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9201837865868561
pre_b_medoid,pre_b,medoid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1340_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9034681357860329
pre_b_average,pre_b,average,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1420_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9452353404875129
pre_b_centroid,pre_b,centroid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1420_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9031924021803203
pre_b_weighted,pre_b,weighted,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1420_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9461336216288174
pre_b_medoid,pre_b,medoid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1420_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9031924021803203
pre_b_average,pre_b,average,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6247_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.965736295874256
pre_b_centroid,pre_b,centroid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6247_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9351779796931845
pre_b_weighted,pre_b,weighted,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6247_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9664302747208408
pre_b_medoid,pre_b,medoid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6247_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9351779796931845
pre_b_average,pre_b,average,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1343_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9350057272306266
pre_b_centroid,pre_b,centroid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1343_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9169803842091764
pre_b_weighted,pre_b,weighted,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1343_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9354729609378979
pre_b_medoid,pre_b,medoid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1343_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9169803842091764
pre_b_average,pre_b,average,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1350_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9517436040140635
pre_b_centroid,pre_b,centroid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1350_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9606994906661056
pre_b_weighted,pre_b,weighted,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1350_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9519876664258111
pre_b_medoid,pre_b,medoid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1350_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9606994906661056
pre_b_average,pre_b,average,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6239_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9080054257506549
pre_b_centroid,pre_b,centroid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6239_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.8821787916071402
pre_b_weighted,pre_b,weighted,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6239_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9082424899680805
pre_b_medoid,pre_b,medoid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6239_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.8821787916071402
pre_b_average,pre_b,average,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6295_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9531625537576754
pre_b_centroid,pre_b,centroid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6295_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9135289915294278
pre_b_weighted,pre_b,weighted,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6295_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9537475484451592
pre_b_medoid,pre_b,medoid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6295_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9135289915294278
pre_b_average,pre_b,average,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6246_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9567938862927838
pre_b_centroid,pre_b,centroid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6246_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9226689776665618
pre_b_weighted,pre_b,weighted,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6246_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9575044204918086
pre_b_medoid,pre_b,medoid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6246_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9226689776665618
pre_b_average,pre_b,average,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1408_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9444967259721885
pre_b_centroid,pre_b,centroid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1408_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9283223945661744
pre_b_weighted,pre_b,weighted,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1408_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9447572196497351
pre_b_medoid,pre_b,medoid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1408_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9283223945661744
pre_b_average,pre_b,average,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1410_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9605198918446411
pre_b_centroid,pre_b,centroid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1410_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9289960552710339
pre_b_weighted,pre_b,weighted,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1410_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9609718609475074
pre_b_medoid,pre_b,medoid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1410_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9289960552710339
pre_b_average,pre_b,average,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1415_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9572328376279664
pre_b_centroid,pre_b,centroid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1415_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9132414427256854
pre_b_weighted,pre_b,weighted,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1415_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9578083140937476
pre_b_medoid,pre_b,medoid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1415_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9132414427256854
pre_b_average,pre_b,average,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6259_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9601042962975327
pre_b_centroid,pre_b,centroid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6259_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.919562658909908
pre_b_weighted,pre_b,weighted,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6259_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9611567339962619
pre_b_medoid,pre_b,medoid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6259_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.919562658909908
pre_b_average,pre_b,average,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1346_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9631421306090807
pre_b_centroid,pre_b,centroid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1346_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9381755055515768
pre_b_weighted,pre_b,weighted,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1346_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9633378627631639
pre_b_medoid,pre_b,medoid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1346_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9381755055515768
pre_b_average,pre_b,average,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6254_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9609353602642731
pre_b_centroid,pre_b,centroid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6254_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9326601526805725
pre_b_weighted,pre_b,weighted,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6254_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9602913685257785
pre_b_medoid,pre_b,medoid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6254_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9326601526805725
pre_b_average,pre_b,average,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1347_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9579529295834697
pre_b_centroid,pre_b,centroid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1347_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9824535965590201
pre_b_weighted,pre_b,weighted,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1347_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9579915660041066
pre_b_medoid,pre_b,medoid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1347_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9824535965590201
pre_b_average,pre_b,average,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1339_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9438756353184037
pre_b_centroid,pre_b,centroid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1339_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9344683284310901
pre_b_weighted,pre_b,weighted,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1339_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9445459125543082
pre_b_medoid,pre_b,medoid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1339_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9344683284310901
pre_b_average,pre_b,average,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1360_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9337687987592246
pre_b_centroid,pre_b,centroid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1360_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.919466178450315
pre_b_weighted,pre_b,weighted,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1360_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9348297249694185
pre_b_medoid,pre_b,medoid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1360_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.919466178450315
pre_b_average,pre_b,average,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1409_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9422237976181228
pre_b_centroid,pre_b,centroid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1409_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9155470242462509
pre_b_weighted,pre_b,weighted,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1409_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9420780705818232
pre_b_medoid,pre_b,medoid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1409_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9155470242462509
pre_b_average,pre_b,average,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6253_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.93802985048085
pre_b_centroid,pre_b,centroid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6253_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.905479282242386
pre_b_weighted,pre_b,weighted,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6253_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9369419942622615
pre_b_medoid,pre_b,medoid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6253_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.905479282242386
pre_b_average,pre_b,average,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1344_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9312241546461323
pre_b_centroid,pre_b,centroid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1344_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9022166318232404
pre_b_weighted,pre_b,weighted,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1344_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9320377111363366
pre_b_medoid,pre_b,medoid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1344_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9022166318232404
pre_b_average,pre_b,average,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6233_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.923656362199586
pre_b_centroid,pre_b,centroid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6233_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.8829501955200503
pre_b_weighted,pre_b,weighted,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6233_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9235788441481879
pre_b_medoid,pre_b,medoid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6233_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.8829501955200503
pre_b_average,pre_b,average,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1428_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.956750198579342
pre_b_centroid,pre_b,centroid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1428_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9403571838449769
pre_b_weighted,pre_b,weighted,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1428_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9574386721525365
pre_b_medoid,pre_b,medoid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1428_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9403571838449769
pre_b_average,pre_b,average,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1358_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9241700604080315
pre_b_centroid,pre_b,centroid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1358_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.91707644014929
pre_b_weighted,pre_b,weighted,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1358_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9253133427503616
pre_b_medoid,pre_b,medoid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1358_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.91707644014929
pre_b_average,pre_b,average,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6250_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.953243925727325
pre_b_centroid,pre_b,centroid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6250_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9121441094637385
pre_b_weighted,pre_b,weighted,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6250_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9529928082174827
pre_b_medoid,pre_b,medoid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6250_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9121441094637385
pre_b_average,pre_b,average,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1425_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9624156914335656
pre_b_centroid,pre_b,centroid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1425_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9270179011878269
pre_b_weighted,pre_b,weighted,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1425_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9633274228825176
pre_b_medoid,pre_b,medoid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1425_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9270179011878269
pre_b_average,pre_b,average,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6304_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9499136992775128
pre_b_centroid,pre_b,centroid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6304_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9250116130655659
pre_b_weighted,pre_b,weighted,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6304_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9504104941355626
pre_b_medoid,pre_b,medoid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6304_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9250116130655659
pre_b_average,pre_b,average,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6294_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9647144574953835
pre_b_centroid,pre_b,centroid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6294_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9362259502583383
pre_b_weighted,pre_b,weighted,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6294_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.965519107069974
pre_b_medoid,pre_b,medoid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6294_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9362259502583383
pre_b_average,pre_b,average,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1349_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9441971235036916
pre_b_centroid,pre_b,centroid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1349_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.956435944637397
pre_b_weighted,pre_b,weighted,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1349_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9442070030976213
pre_b_medoid,pre_b,medoid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1349_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.956435944637397
pre_b_average,pre_b,average,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6241_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9576243986798757
pre_b_centroid,pre_b,centroid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6241_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9351782191811632
pre_b_weighted,pre_b,weighted,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6241_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.958613009900995
pre_b_medoid,pre_b,medoid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6241_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9351782191811632
pre_b_average,pre_b,average,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1414_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9547762719682216
pre_b_centroid,pre_b,centroid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1414_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9105630234322355
pre_b_weighted,pre_b,weighted,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1414_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9557446044954186
pre_b_medoid,pre_b,medoid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1414_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9105630234322355
pre_b_average,pre_b,average,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6251_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.931236266761103
pre_b_centroid,pre_b,centroid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6251_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9018826155245551
pre_b_weighted,pre_b,weighted,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6251_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.930772261760767
pre_b_medoid,pre_b,medoid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6251_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9018826155245551
